Scheme Code,Scheme Name,Scheme Category,Classification,Main Category,Sub Category,Flag,Commission
152684,Aditya Birla Sun Life Quant Fund - Direct Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
152685,Aditya Birla Sun Life Quant Fund - Direct IDCW Payout,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
152686,Aditya Birla Sun Life Quant Fund - Regular Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
152687,Aditya Birla Sun Life Quant Fund - Regular IDCW Payout,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
148540,Aditya Birla Sun Life Special Opportunities Fund-Direct - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
148539,Aditya Birla Sun Life Special Opportunities Fund-Direct-Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
148538,Aditya Birla Sun Life Special Opportunities Fund-Regular - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
148537,Aditya Birla Sun Life Special Opportunities Fund-Regular Plan-Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
152158,Aditya Birla Sun Life Transportation and Logistics Fund-Direct Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
152159,Aditya Birla Sun Life Transportation and Logistics Fund-Direct IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
152161,Aditya Birla Sun Life Transportation and Logistics Fund-Regular Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
152160,Aditya Birla Sun Life Transportation and Logistics Fund-Regular IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
151368,Axis Business Cycles Fund - Direct Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
151369,Axis Business Cycles Fund - Direct Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
151366,Axis Business Cycles Fund - Regular Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
151367,Axis Business Cycles Fund - Regular Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
152805,Axis Consumption Fund Direct Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
152803,Axis Consumption Fund Direct Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
152804,Axis Consumption Fund Regular Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
152806,Axis Consumption Fund Regular Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
147928,Axis ESG Integration Strategy Fund - Direct Plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
147931,Axis ESG Integration Strategy Fund - Direct Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
147929,Axis ESG Integration Strategy Fund - Regular Plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
147930,Axis ESG Integration Strategy Fund - Regular Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
152202,Axis India Manufacturing Fund - Direct Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
152204,Axis India Manufacturing Fund - Direct Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
152205,Axis India Manufacturing Fund - Regular Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
152203,Axis India Manufacturing Fund - Regular Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
148634,Axis Innovation Fund - Direct Plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
148632,Axis Innovation Fund - Direct Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
148631,Axis Innovation Fund - Regular Plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
148633,Axis Innovation Fund - Regular Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
153083,Axis Momentum Fund - Direct Plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
153084,Axis Momentum Fund - Direct Plan - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
153085,Axis Momentum Fund - Regular Plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
153082,Axis Momentum Fund - Regular Plan - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
148993,Axis Quant Fund - Direct Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
148994,Axis Quant Fund - Direct Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
148992,Axis Quant Fund - Regular Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
148995,Axis Quant Fund - Regular Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
153624,Axis Services Opportunities Fund - Direct Plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
153622,Axis Services Opportunities Fund - Direct Plan - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
153621,Axis Services Opportunities Fund - Regular Plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
153623,Axis Services Opportunities Fund - Regular Plan - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
153937,Bajaj Finserv Banking and Financial Services Fund - Direct - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
153938,Bajaj Finserv Banking and Financial Services Fund - Direct - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
153935,Bajaj Finserv Banking and Financial Services Fund - Regular - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
153936,Bajaj Finserv Banking and Financial Services Fund - Regular - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
153075,BAJAJ FINSERV CONSUMPTION FUND - DIRECT - GROWTH,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
153074,BAJAJ FINSERV CONSUMPTION FUND - DIRECT - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
153072,BAJAJ FINSERV CONSUMPTION FUND - REGULAR - GROWTH,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
153073,BAJAJ FINSERV CONSUMPTION FUND - REGULAR - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
153157,BAJAJ FINSERV HEALTHCARE FUND - DIRECT - GROWTH,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
153156,BAJAJ FINSERV HEALTHCARE FUND - DIRECT - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
153155,BAJAJ FINSERV HEALTHCARE FUND - REGULAR - GROWTH,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
153158,BAJAJ FINSERV HEALTHCARE FUND - REGULAR - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
152878,Bandhan Business Cycle Fund - Direct Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
152879,Bandhan Business Cycle Fund - Direct Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
152877,Bandhan Business Cycle Fund - Regular Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
152880,Bandhan Business Cycle Fund - Regular Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
151816,BANDHAN FINANCIAL SERVICES FUND - DIRECT PLAN - GROWTH,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
151817,BANDHAN FINANCIAL SERVICES FUND - DIRECT PLAN - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
151818,BANDHAN FINANCIAL SERVICES FUND - REGULAR PLAN - GROWTH,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
151819,BANDHAN FINANCIAL SERVICES FUND - REGULAR PLAN - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
153972,Bandhan Healthcare Fund - Direct Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
153971,Bandhan Healthcare Fund - Direct Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
153974,Bandhan Healthcare Fund - Regular Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
153973,Bandhan Healthcare Fund - Regular Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
114476,BANDHAN Infrastructure Fund - Regular Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
114477,BANDHAN Infrastructure Fund - Regular Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
118469,BANDHAN Infrastructure Fund-Direct Plan-Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
118468,BANDHAN Infrastructure Fund-Direct Plan-IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
152607,Bandhan Innovation Fund - Direct Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
152604,Bandhan Innovation Fund - Direct Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
152606,Bandhan Innovation Fund - Regular Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
152605,Bandhan Innovation Fund - Regular Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
153722,Bandhan Multi-Factor Fund - Direct Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
153720,Bandhan Multi-Factor Fund - Direct Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
153721,Bandhan Multi-Factor Fund - Regular Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
153723,Bandhan Multi-Factor Fund - Regular Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
150716,BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - DIRECT PLAN,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
150717,BANDHAN TRANSPORTATION AND LOGISTICS FUND - GROWTH - REGULAR PLAN,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
150719,BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - DIRECT PLAN,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
150718,BANDHAN TRANSPORTATION AND LOGISTICS FUND - IDCW - REGULAR PLAN,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
154093,Bank of India Banking & Financial Services Fund - Direct Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
154094,Bank of India Banking & Financial Services Fund - Direct Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
154095,Bank of India Banking & Financial Services Fund - Regular Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
154096,Bank of India Banking & Financial Services Fund - Regular Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
152788,Bank of India Business Cycle Fund - Direct Plan - Dividend,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
152789,Bank of India Business Cycle Fund - Direct Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
152791,Bank of India Business Cycle Fund - Regular Plan - Dividend,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
152790,Bank of India Business Cycle Fund - Regular Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
153139,Bank of India Consumption Fund - Direct - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
153142,Bank of India Consumption Fund - Direct - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
153140,Bank of India Consumption Fund - Regular - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
153141,Bank of India Consumption Fund - Regular - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
119364,BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
119365,BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Quarterly IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
119363,BANK OF INDIA Manufacturing & Infrastructure Fund-Direct Plan-Regular IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
112359,BANK OF INDIA Manufacturing & Infrastructure Fund-Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
112360,BANK OF INDIA Manufacturing & Infrastructure Fund-Quarterly IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
112361,BANK OF INDIA Manufacturing & Infrastructure Fund-Regular IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
119333,Baroda BNP Paribas Banking and Financial Services Fund - Direct - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
119334,Baroda BNP Paribas Banking and Financial Services Fund - Direct - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
117549,Baroda BNP Paribas Banking and Financial Services Fund - Regular - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
117547,Baroda BNP Paribas Banking and Financial Services Fund - Regular - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
154195,Baroda BNP Paribas Best-in-Class Strategy Fund - Direct - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
154193,Baroda BNP Paribas Best-in-Class Strategy Fund - Direct - IDCW Payout Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
154194,Baroda BNP Paribas Best-in-Class Strategy Fund - Regular - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
154191,Baroda BNP Paribas Best-in-Class Strategy Fund - Regular - IDCW Payout Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
153847,Baroda BNP Paribas Business Conglomerates Fund Direct Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
153845,Baroda BNP Paribas Business Conglomerates Fund Direct IDCW Payout Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
153844,Baroda BNP Paribas Business Conglomerates Fund Regular Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
153846,Baroda BNP Paribas Business Conglomerates Fund Regular IDCW Payout Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
149141,Baroda BNP Paribas Business Cycle Fund - Direct Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
149143,Baroda BNP Paribas Business Cycle Fund - Direct Plan - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
149140,Baroda BNP Paribas Business Cycle Fund - Regular Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
149142,Baroda BNP Paribas Business Cycle Fund - Regular Plan - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
153225,Baroda BNP Paribas Energy Opportunities Fund - Direct Plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
153227,Baroda BNP Paribas Energy Opportunities Fund - Direct Plan - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
153226,Baroda BNP Paribas Energy Opportunities Fund - Regular Plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
153224,Baroda BNP Paribas Energy Opportunities Fund - Regular Plan - ICDW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
153604,Baroda BNP Paribas Health and Wellness Fund Direct Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
153605,Baroda BNP Paribas Health and Wellness Fund Direct IDCWPayout,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
153602,Baroda BNP Paribas Health and Wellness Fund Regular Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
153607,Baroda BNP Paribas Health and Wellness Fund Regular IDCWPayout,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
150266,BARODA BNP PARIBAS India Consumption Fund - Direct Plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
150269,BARODA BNP PARIBAS India Consumption Fund - Direct Plan - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
150268,BARODA BNP PARIBAS India Consumption Fund - Regular Plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
150267,BARODA BNP PARIBAS India Consumption Fund - Regular Plan - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
152470,Baroda BNP Paribas Innovation Fund Direct plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
152471,Baroda BNP Paribas Innovation Fund Direct plan - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
152472,Baroda BNP Paribas Innovation Fund Regular plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
152473,Baroda BNP Paribas Innovation Fund Regular plan - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
152697,Baroda BNP Paribas Manufacturing Fund - Direct Plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
152698,Baroda BNP Paribas Manufacturing Fund - Direct Plan - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
152696,Baroda BNP Paribas Manufacturing Fund - Regular Plan - Growth Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
152699,Baroda BNP Paribas Manufacturing Fund - Regular Plan - IDCW Option,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
154250,Canara Robeco Banking and Financials Services Fund - Direct Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
154251,Canara Robeco Banking and Financials Services Fund - Direct Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
154248,Canara Robeco Banking and Financials Services Fund - Regular Plan - Growth,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
154249,Canara Robeco Banking and Financials Services Fund - Regular Plan - IDCW,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,FALSE,OFF
118273,CANARA ROBECO CONSUMPTION FUND - DIRECT PLAN - GROWTH OPTION,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,TRUE,OFF
118274,CANARA ROBECO CONSUMPTION FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Direct,Sectoral & Speciality,Sectoral,FALSE,OFF
112152,CANARA ROBECO CONSUMPTION FUND - REGULAR PLAN - GROWTH OPTION,Open Ended Schemes ( Equity Scheme - Sectoral/ Thematic ),Regular,Sectoral & Speciality,Sectoral,TRUE,OFF
